Viet,Bahnar
"Về việc cắt cử, phân cấp trong hoạt động thẩm tra, giám sát, thanh tra chuyên ngành an toàn thực phẩm nông lâm thủy sản thuộc khuôn khổ quản lý của Bộ Nông nghiệp và Phát triển nông thôn.","Lơ̆m tơdrong phân kông, phân kơ̆p lơ̆m tơdrong ngŏ hnhĕi chŭn nganh an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi đơ̆ng 'Bô Nông nghiêp weng pơjing cham pơlĕi"
"Về việc phân công, phân cấp trong hoạt động thẩm tra, giám sát, thanh tra chuyên ngành an toàn thực phẩm nông lâm thủy sản thuộc khuôn khổ quản lý của Bộ Nông nghiệp và Phát triển nông thôn.","Lơ̆m tơdrong phân kông, phân kơ̆p lơ̆m tơdrong ngŏ hnhĕi chŭn nganh an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi đơ̆ng 'Bô Nông nghiêp weng pơjing cham pơlĕi"
"Chỉ đạo các cơ quan có chức năng thuộc Sở thực hiện kiểm tra, xếp loại, cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của pháp luật;","Pơgơl rim kơ kuan ơĭ chưk năng uĕi lơ̆m kơbră Sơ pơm ngŏ hnhĕi, xêp loai, kơ̆p hla chưng nhân dơnŏ duh tơdrong an toan đô sa rim dơnŏ choh jang, têch bơdro 'boi phân kơ̆p; pơlĕi năm ngŏ hnhĕi chŭn nganh, xư ly pơm glăi 'boi tơdrong đơ̆ng phap luât"
"Chỉ đạo các cơ quan có công năng thuộc Sở thực hiện thẩm tra, xếp loại, cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của luật pháp;","Pơgơl rim kơ kuan ơĭ chưk năng uĕi lơ̆m kơbră Sơ pơm ngŏ hnhĕi, xêp loai, kơ̆p hla chưng nhân dơnŏ duh tơdrong an toan đô sa rim dơnŏ choh jang, têch bơdro 'boi phân kơ̆p; pơlĕi năm ngŏ hnhĕi chŭn nganh, xư ly pơm glăi 'boi tơdrong đơ̆ng phap luât"
"Chỉ đạo các cơ quan có chức năng thuộc Sở thực hiện kiểm tra, xếp loại, cấp giấy chứng thực cơ sở đủ điều kiện an toàn thực phẩm các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của luật pháp;","Pơgơl rim kơ kuan ơĭ chưk năng uĕi lơ̆m kơbră Sơ pơm ngŏ hnhĕi, xêp loai, kơ̆p hla chưng nhân dơnŏ duh tơdrong an toan đô sa rim dơnŏ choh jang, têch bơdro 'boi phân kơ̆p; pơlĕi năm ngŏ hnhĕi chŭn nganh, xư ly pơm glăi 'boi tơdrong đơ̆ng phap luât"
"Chỉ đạo các cơ quan có công năng thuộc Sở thực hiện kiểm tra, xếp loại, cấp giấy chứng thực cơ sở đủ điều kiện an toàn thực phẩm các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của luật pháp;","Pơgơl rim kơ kuan ơĭ chưk năng uĕi lơ̆m kơbră Sơ pơm ngŏ hnhĕi, xêp loai, kơ̆p hla chưng nhân dơnŏ duh tơdrong an toan đô sa rim dơnŏ choh jang, têch bơdro 'boi phân kơ̆p; pơlĕi năm ngŏ hnhĕi chŭn nganh, xư ly pơm glăi 'boi tơdrong đơ̆ng phap luât"
"Chỉ đạo các cơ quan có công năng thuộc Sở thực hiện thẩm tra, xếp loại, cấp giấy chứng thực cơ sở đủ điều kiện an toàn thực phẩm các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của luật pháp;","Pơgơl rim kơ kuan ơĭ chưk năng uĕi lơ̆m kơbră Sơ pơm ngŏ hnhĕi, xêp loai, kơ̆p hla chưng nhân dơnŏ duh tơdrong an toan đô sa rim dơnŏ choh jang, têch bơdro 'boi phân kơ̆p; pơlĕi năm ngŏ hnhĕi chŭn nganh, xư ly pơm glăi 'boi tơdrong đơ̆ng phap luât"
"Chỉ đạo các cơ quan có chức năng thuộc Sở thực hiện kiểm tra, xếp loại, cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của luật pháp;","Pơgơl rim kơ kuan ơĭ chưk năng uĕi lơ̆m kơbră Sơ pơm ngŏ hnhĕi, xêp loai, kơ̆p hla chưng nhân dơnŏ duh tơdrong an toan đô sa rim dơnŏ choh jang, têch bơdro 'boi phân kơ̆p; pơlĕi năm ngŏ hnhĕi chŭn nganh, xư ly pơm glăi 'boi tơdrong đơ̆ng phap luât"
"Tập huấn, hướng dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được phân công kiểm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, hướng dẫn chuyên môn nghiệp vụ cho cơ quan chuyên trị được phân công kiểm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, chỉ dẫn chuyên môn nghiệp vụ cho cơ quan chuyên trị được cắt cử thẩm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ thẩm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, chỉ dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được cắt cử kiểm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ thẩm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, chỉ dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được cắt cử thẩm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, hướng dẫn chuyên môn nghiệp vụ cho cơ quan chuyên trị được cắt cử thẩm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, chỉ dẫn chuyên môn nghiệp vụ cho cơ quan chuyên trị được phân công thẩm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, hướng dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được cắt cử thẩm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, chỉ dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được cắt cử kiểm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
"Tập huấn, hướng dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được cắt cử thẩm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ thẩm tra;","Tơ̆p huân, pơtho khan chŭn môn nghiêp vŭ ăn kơ kuan chŭn môn đĕi phân kông ngŏ hnhĕi kơ̆p hŭn weng kang 'bô đĕi pơjao tơdrong ngŏ hnhĕi"
Tổ chức phúc kiểm quy trình thực hiện kiểm tra của cơ quan chuyên môn cấp huyện theo nhiệm vụ đã được phân công cho cấp huyện;,Pơlŏk phŭk kiêm tơdrong pơm ngŏ hnhĕi đơ̆ng kơ kuan chŭn môn kơ̆p hŭn 'boi tơdrong jơh đĕi pơjao ăn kơ̆p hŭn
Tổ chức phúc kiểm quy trình thực hiện thẩm tra của cơ quan chuyên môn cấp huyện theo nhiệm vụ đã được phân công cho cấp huyện;,Pơlŏk phŭk kiêm tơdrong pơm ngŏ hnhĕi đơ̆ng kơ kuan chŭn môn kơ̆p hŭn 'boi tơdrong jơh đĕi pơjao ăn kơ̆p hŭn
Tổ chức phúc kiểm quy trình thực hiện kiểm tra của cơ quan chuyên môn cấp huyện theo nhiệm vụ đã được cắt cử cho cấp huyện;,Pơlŏk phŭk kiêm tơdrong pơm ngŏ hnhĕi đơ̆ng kơ kuan chŭn môn kơ̆p hŭn 'boi tơdrong jơh đĕi pơjao ăn kơ̆p hŭn
Tổ chức phúc kiểm quy trình thực hiện thẩm tra của cơ quan chuyên môn cấp huyện theo nhiệm vụ đã được cắt cử cho cấp huyện;,Pơlŏk phŭk kiêm tơdrong pơm ngŏ hnhĕi đơ̆ng kơ kuan chŭn môn kơ̆p hŭn 'boi tơdrong jơh đĕi pơjao ăn kơ̆p hŭn
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng và trên Website của Sở danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng weng lơ̆m Website đơ̆ng Sơ yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng và trên Website của Sở danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện bảo đảm chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng weng lơ̆m Website đơ̆ng Sơ yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng và trên Website của Sở danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc khuôn khổ quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng weng lơ̆m Website đơ̆ng Sơ yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng và trên Website của Sở danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện bảo đảm chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc khuôn khổ quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng weng lơ̆m Website đơ̆ng Sơ yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Thực hiện báo cáo định kỳ và đột xuất theo quy định tại Điểm b, Khoản 3, Điều 4 của Quyết định này.","Pơm pơtho khan đinh ky weng đôt xuât 'boi tơdrong lơ̆m Điêm b, khoan pêng, Điêu puôn đơ̆ng Kŭ̆t đinh anu"
"Ủy ban nhân dân các huyện, thị xã, thành phố:","UBND rim hŭn, thi Sa, thanh phô̆"
"Ủy ban nhân dân các huyện, thị xã, thành thị:","UBND rim hŭn, thi Sa, thanh phô̆"
"Ủy ban nhân dân các huyện, thị xã, đô thị:","UBND rim hŭn, thi Sa, thanh phô̆"
"Trên cơ sở phân công, phân cấp quy định tại Điều 1 của Quyết định này và các quy định của pháp luật khác, thực hiện phân công nhiệm vụ cho cơ quan chuyên môn thuộc thẩm quyền quản lý; đồng thời phân cấp quản lý cho Ủy ban nhân dân các xã, phường, thị trấn trên địa bàn;","Lơ̆m tơdrong đĕi pơjao, phân kơ̆p kuy đinh lơ̆m Điêu minh đơ̆ng Kŭ̆t đinh anu weng rim tơdrong đơ̆ng phap luât nai, pơm pơjao tơdrong ăn kơ kuan chŭn môn uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi; thoi 'noh phân kơ̆p ngŏ hnhĕi ăn UBND rim Sa, phương, thi trân lơ̆m tơring"
"Trên cơ sở phân công, phân cấp quy định tại Điều 1 của Quyết định này và các quy định của luật pháp khác, thực hiện cắt cử nhiệm vụ cho cơ quan chuyên môn thuộc thẩm quyền quản lý; đồng thời phân cấp quản lý cho Ủy ban nhân dân các xã, lũ, thị trấn trên địa bàn;","Lơ̆m tơdrong đĕi pơjao, phân kơ̆p kuy đinh lơ̆m Điêu minh đơ̆ng Kŭ̆t đinh anu weng rim tơdrong đơ̆ng phap luât nai, pơm pơjao tơdrong ăn kơ kuan chŭn môn uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi; thoi 'noh phân kơ̆p ngŏ hnhĕi ăn UBND rim Sa, phương, thi trân lơ̆m tơring"
"Trên cơ sở cắt cử, phân cấp quy định tại Điều 1 của Quyết định này và các quy định của pháp luật khác, thực hiện phân công nhiệm vụ cho cơ quan chuyên môn thuộc thẩm quyền quản lý; đồng thời phân cấp quản lý cho Ủy ban nhân dân các xã, tuồng, thị trấn trên địa bàn;","Lơ̆m tơdrong đĕi pơjao, phân kơ̆p kuy đinh lơ̆m Điêu minh đơ̆ng Kŭ̆t đinh anu weng rim tơdrong đơ̆ng phap luât nai, pơm pơjao tơdrong ăn kơ kuan chŭn môn uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi; thoi 'noh phân kơ̆p ngŏ hnhĕi ăn UBND rim Sa, phương, thi trân lơ̆m tơring"
"Trên cơ sở cắt cử, phân cấp quy định tại Điều 1 của Quyết định này và các quy định của pháp luật khác, thực hiện phân công nhiệm vụ cho cơ quan chuyên môn thuộc thẩm quyền quản lý; đồng thời phân cấp quản lý cho Ủy ban nhân dân các xã, lũ, thị trấn trên địa bàn;","Lơ̆m tơdrong đĕi pơjao, phân kơ̆p kuy đinh lơ̆m Điêu minh đơ̆ng Kŭ̆t đinh anu weng rim tơdrong đơ̆ng phap luât nai, pơm pơjao tơdrong ăn kơ kuan chŭn môn uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi; thoi 'noh phân kơ̆p ngŏ hnhĕi ăn UBND rim Sa, phương, thi trân lơ̆m tơring"
"Trên cơ sở phân công, phân cấp quy định tại Điều 1 của Quyết định này và các quy định của luật pháp khác, thực hiện cắt cử nhiệm vụ cho cơ quan chuyên môn thuộc thẩm quyền quản lý; đồng thời phân cấp quản lý cho Ủy ban nhân dân các xã, tuồng, thị trấn trên địa bàn;","Lơ̆m tơdrong đĕi pơjao, phân kơ̆p kuy đinh lơ̆m Điêu minh đơ̆ng Kŭ̆t đinh anu weng rim tơdrong đơ̆ng phap luât nai, pơm pơjao tơdrong ăn kơ kuan chŭn môn uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi; thoi 'noh phân kơ̆p ngŏ hnhĕi ăn UBND rim Sa, phương, thi trân lơ̆m tơring"
"Hướng dẫn Ủy ban nhân dân các xã, phường, thị trấn và các tổ chức, cá nhân có hoạt động sản xuất, kinh doanh trên địa bàn thực hiện các quy định của pháp luật về quản lý chất lượng vật tư nông nghiệp và an toàn thực phẩm nông lâm thủy sản;","Pơtho khan UBND rim Sa, phương, thi trân weng rim tô chưk, kơdih ơkơ̆u ơĭ tơdrong choh jang, têch bơdro lơ̆m tơring pơm rim tơdrong đơ̆ng phap luât lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp weng an toan đô sa nông lâm thuy san"
"Chỉ dẫn Ủy ban nhân dân các xã, tuồng, thị trấn và các tổ chức, cá nhân có hoạt động sản xuất, kinh doanh trên địa bàn thực hiện các quy định của pháp luật về quản lý chất lượng vật tư nông nghiệp và an toàn thực phẩm nông lâm thủy sản;","Pơtho khan UBND rim Sa, phương, thi trân weng rim tô chưk, kơdih ơkơ̆u ơĭ tơdrong choh jang, têch bơdro lơ̆m tơring pơm rim tơdrong đơ̆ng phap luât lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp weng an toan đô sa nông lâm thuy san"
"Hướng dẫn Ủy ban nhân dân các xã, lũ, thị trấn và các tổ chức, cá nhân có hoạt động sản xuất, kinh doanh trên địa bàn thực hiện các quy định của pháp luật về quản lý chất lượng vật tư nông nghiệp và an toàn thực phẩm nông lâm thủy sản;","Pơtho khan UBND rim Sa, phương, thi trân weng rim tô chưk, kơdih ơkơ̆u ơĭ tơdrong choh jang, têch bơdro lơ̆m tơring pơm rim tơdrong đơ̆ng phap luât lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp weng an toan đô sa nông lâm thuy san"
"Chỉ dẫn Ủy ban nhân dân các xã, tuồng, thị trấn và các tổ chức, cá nhân có hoạt động sản xuất, kinh doanh trên địa bàn thực hiện các quy định của luật pháp về quản lý chất lượng vật tư nông nghiệp và an toàn thực phẩm nông lâm thủy sản;","Pơtho khan UBND rim Sa, phương, thi trân weng rim tô chưk, kơdih ơkơ̆u ơĭ tơdrong choh jang, têch bơdro lơ̆m tơring pơm rim tơdrong đơ̆ng phap luât lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp weng an toan đô sa nông lâm thuy san"
"Chỉ đạo cơ quan chuyên môn có chức năng thực hiện kiểm tra, xếp loại các cơ sở sản xuất, kinh doanh trên địa bàn theo phân công, phân cấp;","Pơgơl kơ kuan chŭn môn ơĭ tơdrong pơm ngŏ hnhĕi, xêp loai rim dơnŏ choh jang, têch bơdro lơ̆m tơring 'boi phân kông, phân kơ̆p"
"Chỉ đạo cơ quan chuyên môn có công năng thực hiện kiểm tra, xếp loại các cơ sở sản xuất, kinh doanh trên địa bàn theo phân công, phân cấp;","Pơgơl kơ kuan chŭn môn ơĭ tơdrong pơm ngŏ hnhĕi, xêp loai rim dơnŏ choh jang, têch bơdro lơ̆m tơring 'boi phân kông, phân kơ̆p"
"Chỉ đạo cơ quan chuyên môn có công năng thực hiện thẩm tra, xếp loại các cơ sở sản xuất, kinh doanh trên địa bàn theo phân công, phân cấp;","Pơgơl kơ kuan chŭn môn ơĭ tơdrong pơm ngŏ hnhĕi, xêp loai rim dơnŏ choh jang, têch bơdro lơ̆m tơring 'boi phân kông, phân kơ̆p"
"Chỉ đạo cơ quan chuyên môn có chức năng thực hiện thẩm tra, xếp loại các cơ sở sản xuất, kinh doanh trên địa bàn theo phân công, phân cấp;","Pơgơl kơ kuan chŭn môn ơĭ tơdrong pơm ngŏ hnhĕi, xêp loai rim dơnŏ choh jang, têch bơdro lơ̆m tơring 'boi phân kông, phân kơ̆p"
"Phối hợp với Sở Nông nghiệp và Phát triển nông thôn kiểm tra việc tuân thủ các quy định về quản lý chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản của các cơ sở sản xuất, kinh doanh trên địa bàn;","Adrĭng Sơ Nông nghiêp weng pơjing cham pơlĕi ngŏ hnhĕi tơdrong pơm trơ trŏ rim tơdrong lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san đơ̆ng rim dơnŏ choh jang, têch bơdro lơ̆m tơring"
"Phối hợp với Sở Nông nghiệp và Phát triển nông thôn thẩm tra việc tuân thủ các quy định về quản lý chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản của các cơ sở sản xuất, kinh doanh trên địa bàn;","Adrĭng Sơ Nông nghiêp weng pơjing cham pơlĕi ngŏ hnhĕi tơdrong pơm trơ trŏ rim tơdrong lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san đơ̆ng rim dơnŏ choh jang, têch bơdro lơ̆m tơring"
"Kết hợp với Sở Nông nghiệp và Phát triển nông thôn thẩm tra việc tuân thủ các quy định về quản lý chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản của các cơ sở sản xuất, kinh doanh trên địa bàn;","Adrĭng Sơ Nông nghiêp weng pơjing cham pơlĕi ngŏ hnhĕi tơdrong pơm trơ trŏ rim tơdrong lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san đơ̆ng rim dơnŏ choh jang, têch bơdro lơ̆m tơring"
"Kết hợp với Sở Nông nghiệp và Phát triển nông thôn thẩm tra việc tuân các quy định về quản lý chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản của các cơ sở sản xuất, kinh doanh trên địa bàn;","Adrĭng Sơ Nông nghiêp weng pơjing cham pơlĕi ngŏ hnhĕi tơdrong pơm trơ trŏ rim tơdrong lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san đơ̆ng rim dơnŏ choh jang, têch bơdro lơ̆m tơring"
"Phối hợp với Sở Nông nghiệp và Phát triển nông thôn thẩm tra việc tuân các quy định về quản lý chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản của các cơ sở sản xuất, kinh doanh trên địa bàn;","Adrĭng Sơ Nông nghiêp weng pơjing cham pơlĕi ngŏ hnhĕi tơdrong pơm trơ trŏ rim tơdrong lơ̆m ngŏ hnhĕi tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san đơ̆ng rim dơnŏ choh jang, têch bơdro lơ̆m tơring"
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng (đài truyền thanh) danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng (đai trŭn thanh) yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng (đài truyền thanh) danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện bảo đảm chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc khuôn khổ quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng (đai trŭn thanh) yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng (đài truyền thanh) danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện bảo đảm chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng (đai trŭn thanh) yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng (đài truyền thanh) danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc khuôn khổ quản lý;","Pơgơl tơdrong pơm kông khai lơ̆m rim phương tiên thông tin đai chŭng (đai trŭn thanh) yanh sach rim dơnŏ duh tơdrong weng đim duh tơdrong tơmăn tơl tơdrong thu 'yŏk đĕi vât tư nông nghiêp, đak sinh hoat cham pơlĕi weng an toan đô sa nông lâm thuy san uĕi lơ̆m kơbră tơdrong ngŏ hnhĕi"
"Thực hiện báo cáo định kỳ và đột xuất theo quy định tại Điểm a, Khoản 3, Điều 4 của Quyết định này.","Pơm pơtho khan đinh ky weng đôt xuât 'boi tơdrong lơ̆m Điêm a, khoan pêng, Điêu puôn đơ̆ng Kŭ̆t đinh anu"
Điều 6. Hiệu thực thi hành,Điêu drơ̆u. Hiêu lưk thi hanh
Quyết định này có hiệu lực thi hành sau 10 ngày kể từ ngày ký;,Kŭ̆t đinh anu ơĭ hiêu lưk thi hanh đưng rŏng minh jĭt 'năr khan đơ̆ng 'năr kyê
"Trong quá trình thực hiện, nếu có nội dung nào chưa phù hợp hoặc phát sinh mới, các cơ quan, đơn vị, tổ chức và cá nhân liên quan kịp thời báo cáo về Sở Nông nghiệp và Phát triển nông thôn tổng hợp, trình Ủy ban nhân dân tỉnh xem xét, quyết định.","Lơ̆m jơnang pơm, tơ̆ng ơĭ tơdrong mă như đim trơ trŏ thoi ơĭ lêch tơdrong anao, rim kơ kuan, đơn vĭ, tô chưk weng kơdih ơkơ̆u tơtam pơtho khan ăn Sơ Nông nghiêp weng pơjing cham pơlĕi tông hơ̆p, trinh UBND tinh ngŏ hnhĕi, kŭ̆t đinh"
