Tiếng Việt,Tiếng BaNa
"Chỉ thị về việc tổ chức triển khai công tác tiêm phòng vaccine cho gia súc, gia cầm năm 2016 và tăng cường các giải pháp phòng, chống dịch, bệnh động vật",Chi thi lôêm tôdrong pôloêk pônhroh tôdrong tieâm phong vaccine aên xem rong sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu oeêng kjung rim tôdrong phong dôêt jiêt jiê xem rong
"Hiện nay, tình hình dịch bệnh gia súc, gia cầm; đặc biệt là dịch cúm gia cầm, lở mồm long móng (LMLM) gia súc, heo tai xanh vẫn đang xảy ra tại một số tỉnh lân cận và diễn biến phức tạp. ","Ahreêi, tôdrong jiêt jiê xem rong; pôgloh la jiêt kuêm ‘yeêr, ôda, gloh ‘bôêl gloh kônieâÊh lômo, kapoâ, ‘nhuêng ñon kseê araê atung ôêi leêch lôêm minh ksoâÊ tinh oei jeâÊ oeng ôêi tôdrong phöêk tap"
"Thêm vào đó, điều kiện thời tiết nóng, lạnh diễn biến bất thường, làm giảm sức đề kháng của đàn gia súc, gia cầm, là điều kiện thuận lợi phát sinh dịch bệnh, nguy cơ phát dịch ra diện rộng là rất cao","Pieâu ‘noh, tôdrong pleênh toê phang, tônghieât pô kueê, pôm tôjul tôdrong ñeâ khang ñôêng tôpul xem rong la tôdrong alöng phat sinh jiêt jiê, ôêi tôdrong apoh jiêt leêch tôdrong saê la pôgloh deâh"
"Nhất là những ổ dịch cũ, vùng tiêm phòng đạt tỷ lệ thấp và địa phương thiếu chủ động trong công tác phòng, chống dịch","Pôgloh la rim tôpu jiêt ñunh, apung tieâm phong ñat ty leâ ‘biêa oeêng cham pôlei biê chu ñoâng lôêm tôdrong phong, dôêt jiêt"
"Mặt khác, kết quả giám sát lưu hành vi rút cúm gia cầm ở tỉnh ta vẫn ở mức cao.","Tôdrong nai, thu ‘yoêk ngoê hnheêi löu hanh virut kuêm ‘yeêr, ôda oei tinh bôên araê oei möêk deâh"
"Mầm bệnh LMLM gia súc, heo tai xanh, dịch tả heo vẫn còn tiềm ẩn và dịch có thể xảy ra bất cứ lúc nào.","Maâm jiê gloh ‘bôêl gloh kônieâÊh lômo, kapoâ, ‘nhuêng ñon kseê, jiêt ta ‘nhuêng araê tieâm aân oeêng jiêt ôêi tôdrong ôêi leêch biê aleâÊ hla nhö"
"Nhằm tăng cường thực hiện đồng bộ các biện pháp phòng chống dịch, tổ chức tốt tiêm phòng vaccine cúm gia cầm, LMLM gia súc, Dịch tả heo và các bệnh truyền nhiễm khác trên địa bàn tỉnh","Söê kjung pôm adriêng rim tôdrong phong dôêt jiêt, pôloêk hôgeêi tieâm phong vaccine kuêm ‘yeêr, ôda, gloh ‘bôêl gloh kônieâÊh lômo, kapoâ, jiêt ta ‘nhuêng oeng rim jiê trueân nhieâm nai lôêm tôring tinh"
"Chủ tịch UBND tỉnh yêu cầu Thủ trưởng các sở, ngành, tổ chức hội đoàn thể; Chủ tịch UBND các huyện, thị xã, thành phố nghiêm túc tổ chức triển khai một số nhiệm vụ sau:","Chu tich UBND tinh pôkaê pôgôl rim sô, nganh, toâ chöêk hoâi ñoan theâ; Chu tich UBND rim hueân, thi xa, thanh phoâÊ tôpaê pôloêk pônhroh minh ksoâÊ tôdrong pôm ñôêng roêng ôêu:"
"Sở Nông Nghiệp và PTNT, Sở Y tế theo chức năng nhiệm vụ được giao, chủ động phối hợp Đài Phát thanh và truyền hình Bình Định, Báo Bình Định, các tổ chức hội, đoàn thể tăng cường công tác thông tin tuyên truyền về sự nguy hiểm của bệnh Dại, Cúm gia cầm, LMLM gia súc và heo tai xanh.","Sô Noâng nghieâp oeêng pôjing cham pôlei, Sô Y teâÊ ‘boi tôdrong ñei pôjao, chu ñoâng adriêng Ñai Phat thanh oeêng trueân hinh ‘Binh Ñinh, ‘Baêo ‘Binh Ñinh, rim toâ chöêk hoâi, ñoan theâ kjung tôdrong pôtho khan lôêm tôdrong glaêi ñôêng jiê kanh, kuêm ‘yeêr, ôda, gloh ‘bôêl, gloh kônieâÊh kapoâ, lômo oeêng nhuêng ñon kseê"
"Vận động người chăn nuôi phát hiện và báo cáo kịp thời cho cơ quan thú y, chính quyền cơ sở về dịch bệnh;","Krao akoêm bôngai kiêa rong ‘boh oeêng pôtho khan tôtam aên kô kuan thuê y, khul pôgôl kô sô lôêm jiêt jiê"
"Chấp hành kế hoạch, thời gian tiêm phòng vaccine và chủ động thực hiện phòng, chống dịch bệnh cho gia súc, gia cầm.","Pôm trô troê glong pônhroh, jônang tieâm phong vaccine oeêng chu ñoâng pôm phong, dôêt jiêt jiê aên xem rong"
"Tuyệt đối không ăn tiết canh, không ăn thịt gia súc, gia cầm không rõ nguồn gốc, bị bệnh, chết và không qua kiểm soát thú y.","Pôgloh biê sa tieâÊt kanh, biê sa aseêch xem rong biê ro tôêm, ‘bi jiê, luoâÊch oeêng biê kua ngoê hnheêi thuê y"
"Sở Nông nghiệp và PTNT: Chịu trách nhiệm trước Chủ tịch UBND tỉnh về việc cung ứng đầy đủ, kịp thời các loại vaccine, dụng cụ tiêm phòng và hướng dẫn quy trình kỹ thuật tiêm phòng, chữa trị gia súc, gia cầm phản ứng vaccine cho các địa phương. ","Sô Noâng nghieâp oeêng pôjing cham pôlei: Chiu trach nhieâm adrol Chu tich UBND tinh lôêm tôdrong tôguêm duh, tôtam rim loai vaccine, ñoâ tieâm phong oeêng pôtho khan kô kach tieâm phong, chöa tri xem rong phan öêng vaccine aên rim cham pôlei"
"Tiếp tục duy trì hoạt động của các Tổ cơ động chống dịch của ngành, đảm bảo sẵn sàng ứng phó kịp thời khi dịch xảy ra.","Ling lang pôgeêi pieâu tôdrong pôm ñôêng rim Toâ kô ñoâng dôêt jiêt ñôêng nganh, tômaên tôl goâ ñeêch öêng phoê tôtam jônang jiêt ôêi leêch"
"Xác định nhu cầu các loại vaccine phục vụ tiêm phòng năm 2016; tổ chức tiếp nhận vaccine do Trung ương hỗ trợ và mua thêm các loại vaccine phục vụ tiêm phòng, đảm bảo đủ vaccine tiêm phòng theo kế hoạch.","Pôtho khan tôdrong waê rim loai vaccine tôguêm tieâm phong sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu; pôloêk tieâÊp ‘yoêk vaccine yua Trung öông tôguêm oeêng ruoât pieâu rim loai vaccine tôguêm tieâm phong, tômaên tôl duh vaccine tieâm phong ‘boi glong pônhroh"
"Tham mưu UBND tỉnh tiếp tục chỉ đạo triển khai thực hiện Chính sách khuyến khích đầu tư xây dựng cơ sở giết mổ gia súc, gia cầm tập trung trên địa bàn tỉnh Bình Định, giai đoạn 2015 - 2020 theo Quyết định số 33/2014/QĐ-UBND ngày 22/12/2014 của UBND tỉnh Bình Định.","Pôñam ‘bôl ñon UBND tinh ling lang pôgôl pônhroh pôm tôdrong khueâÊn khiêch tôguêm tôjung pôm dônoê ‘beêt pah xem rong pônhoâm lôêm tôring tinh ‘Binh Ñinh, jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ‘boi KueâÊt ñinh ksoâÊ peâng jiêt peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/QÑ-UBND ‘naêr ‘baêl jiêt ‘baêl kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân ñôêng UBND tinh ‘Binh Ñinh"
"Chỉ đạo Chi cục Chăn nuôi và Thú y: Chuẩn bị đầy đủ dụng cụ, vật tư, hóa chất, vaccine ... và cung ứng kịp thời cho các địa phương, phục vụ tốt cho công tác tiêm phòng năm 2016.","Pôgôl chi kuêk kiêa rong oeêng thuê y: Chuaân bi duh ñoâ vaât tö, hoêa chaâÊt, vaccine… oeêng tôguêm tôtam aên rim cham pôlei, tôguêm hôgeêi aên tôdrong tieâm phong sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu"
"Kiểm tra quy trình tiêm phòng, hướng dẫn xử lý kỹ thuật và thực hiện báo cáo tiến độ tiêm phòng hàng tuần về Sở Nông nghiệp và PTNT để tổng hợp, báo cáo UBND tỉnh.","Ngoê hnheêi tôdrong tieâm phong, pôtho khan xö lyê ky thuaât oeêng pôm pôtho khan tôdrong tieâm phong rim tuaân aên Sô Noâng nghieâp oeêng pôjing cham pôlei söê toâng hôêp, pôtho khan UBND tinh"
"Hướng dẫn các địa phương xử lý các trường hợp gia súc bệnh, dịch xảy ra lẻ tẻ, cục bộ theo đúng quy trình kỹ thuật, kiên quyết không để lây lan ra diện rộng.","Pôtho khan rim cham pôlei xö lyê rim tôdrong lômo, kapoâ jiêt jiê ôêi leêch ‘biêa, kuêk ‘boâ ‘boi trô troê kô kach, pôgloh biê söê apoh leêch tôdrong saê"
"Tăng cường kiểm tra hoạt động phúc kiểm tại các chốt kiểm dịch động vật đầu mối giao thông, đảm bảo thực hiện đúng quy trình kiểm dịch theo quy định. ","Kjung ngoê hnheêi tôdrong phuêk kieâm lôêm rim choâÊt kieâm jiêt ñoâng vaât ñôêu moâÊi giao thoâng, tômaên tôl pôm trô troê tôdrong ngoê hnheêi ‘boi kuy ñinh"
Đề xuất lực lượng cảnh sát giao thông phối hợp hỗ trợ khi cần thiết và xử lý nghiêm các trường hợp vi phạm.,Pôkaê löêk löông canh sat giao thoâng adriêng tôguêm jônang kô waê oeêng xö lyê tôpaê rim tôdrong pôm glaêi
"Phối hợp với các cơ quan truyền thông đẩy mạnh công tác tuyên truyền về bệnh Dại, hướng dẫn thực hiện các quy định về quản lý chó nuôi và vận động người dân chấp hành tiêm vaccine phòng Dại cho chó, mèo nuôi.","Adriêng rim kô kuan trueân thoâng jôraê deâh tôdrong pôtho khan lôêm jiê kanh, pôtho khan pôm rim tôdrong lôêm ngoê hnheêi koê rong oeêng krao akoêm naê ma pôm tieâm vaccine phong kanh aên koê, meo rong."
"UBND các huyện, thị xã, thành phố: tổ chức triển khai tiêm phòng vaccine cúm gia cầm, LMLM gia súc và dịch tả heo năm 2016 theo kế hoạch của Sở Nông nghiệp và PTNT.","UBND rim hueân, thi xa, thanh phoâÊ: pôloêk pônhroh tieâm phong vaccine kuêm ‘yeêr, ôda, gloh ‘bôêl gloh kônieâÊh kapoâ, lômo oeêng jiêt ta ‘nhuêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ‘boi glong pônhroh ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei"
"Chịu trách nhiệm trước Chủ tịch UBND tỉnh về công tác chỉ đạo phòng, chống dịch và kết quả tiêm phòng.","Chiu trach nhieâm adrol UBND tinh lôêm tôdrong pôgôl phong, dôêt jiêt oeêng thu ‘yoêk tieâm phong"
Thời gian tiêm phòng vaccine Cúm gia cầm: (Đợt I: Từ ngày 20/01/2016 đến ngày 30/01/2016 và đợt II: Từ ngày 20/7/2016 đến ngày 30/7/2016). ,"Jônang tieâm phong vaccine kuêm ‘yeêr, ôda: (Maêng maê minh: Ñôêng ‘naêr ‘baêl jiêt kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh ‘naêr peâng jiêt kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu oeêng maêng maê ‘baêl: Ñôêng ‘naêr ‘baêl jiêt kheêi tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh ‘naêr peâng jiêt kheêi tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu)"
"Đối tượng tiêm phòng là toàn bộ đàn gia cầm (gà, vịt) thuộc diện tiêm; chú trọng đàn gia cầm nuôi mới, tái đàn, đảm bảo tiêm đủ liều, đủ mũi theo hướng dẫn của Cục Thú y.","ÑoâÊi töông tieâm phong la ñiê ñaêng tôpul ‘yeêr, ôda oei lôêm kôbraê tôdrong tieâm; ngoê hnheêi tôpul ‘yeêr, ôda rong anao, taêi tôpul, tômaên tôl tieâm duh lieâu, duh mui ‘boi pôtho khan ñôêng Kuk thuê y"
"Thời gian tiêm phòng vaccine LMLM trâu, bò, heo: (Đợt I: Từ ngày 01/3/2016 đến ngày 31/3/2016 và đợt II: Từ ngày 01/9/2016 đến 30/9/2016).","Jônang tieâm phong vaccine gloh ‘bôêl gloh kônieâÊh kapoâ, lômo, ‘nhuêng: (Maêng maê minh: Ñôêng ‘naêr minh kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh ‘naêr peâng jiêt minh kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu oeêng maêng maê ‘baêl: Ñôêng ‘naêr minh kheêi tôxiênh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh ‘naêr peâng jiêt kheêi tôxiênh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu)"
"Tỷ lệ tiêm phòng trâu, bò đạt từ 85% tổng đàn trở lên (không có thôn, làng đạt tỷ lệ tiêm phòng dưới 80%).","Ty leâ tieâm phong kapoâ, lômo ñat ñôêng tôhngam jiêt pôñaêm phaân traêm pôting tôpul kjung (biê ôêi thoân, pôlei ñat ty leâ tieâm phong ôla tôhngam jiêt phaân traêm)"
"Đối tượng tiêm phòng vaccine LMLM heo là: Nái sinh sản và đực giống trong diện tiêm, đảm bảo đạt tỷ lệ bảo hộ đàn.","ÑoâÊi töông tieâm phong vaccine gloh ‘bôêl gloh kônieâÊh ‘nhuêng la: Akanh miê ñeh oeêng klo adreâÊch lôêm kôbraê tôdrong tieâm, tômaên tôl ñat ty leâ ‘bao hoâ tôpul"
Thời gian tiêm phòng vaccine Dịch tả heo: (Đợt I: Từ ngày 01/4/2016 đến ngày 30/4/2016 và đợt II: Từ ngày 01/10/2016 đến ngày 30/10/2016). ,Jônang tieâm phong vaccine jiêt ta ‘nhuêng: (Maêng maê minh: Ñôêng ‘naêr minh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh ‘naêr peâng jiêt kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu oeêng maêng maê ‘baêl: Ñôêng ‘naêr minh kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng truh ‘naêr peâng jiêt kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu
"Tỷ lệ tiêm phòng heo phấn đấu đạt 80% tổng đàn. Trong đó, tỷ lệ tiêm phòng heo tại các trang trại đạt 100%.","Ty leâ tieâm phong ‘nhuêng pran ñat tôhngam jiêt phaân traêm pôting tôpul. Lôêm ‘noh, ty leâ tieâm phong aên ‘nhuêng lôêm rim adrung adron ñat minh hrieâng phaân traêm"
"Tỷ lệ tiêm phòng heo phấn đấu đạt 80% tổng đàn. Trong đó, tỷ lệ tiêm phòng heo tại các trang trại đạt 100%.","Ty leâ tieâm phong ‘nhuêng pran ñat tôhngam jiêt phaân traêm pôting tôpul, Lôêm ‘noh, ty leâ tieâm phong aên ‘nhuêng lôêm rim adrung adron ñat minh hrieâng phaân traêm"
"Đồng thời với tiêm phòng dịch tả, triển khai tiêm phòng vaccine Tụ huyết trùng, Phó thương hàn cho đàn heo, góp phần giảm thiệt hại do bệnh tai xanh.","Thoi ‘noh adriêng tieâm phong jiêt ta, pônhroh tieâm phong vaccine tuê hueâÊt trung, Phoê thöông han aên tôpul ‘nhuêng, pôgoêp tôdrong tôjul hioêng hiôêt yua jiê ñon kseê"
Khuyến khích các địa phương tổ chức tiêm phòng đồng thời vaccine LMLM và Dịch tả. ,Pôtho khan rim cham pôlei pôloêk tieâm pjong adriêng vaccine gloh ‘bôêl gloh kônieâÊh oeêng jiêt ta
"Tuy nhiên, phải giám sát, quản lý chặc chẽ, đảm bảo chất lượng và hiệu quả tiêm phòng.","Maêleêi, phai ngoê hnheêi kôjaêp, tômaên tôl tôdrong thu ‘yoêk ñei oeêng thu ‘yoêk tieâm phong"
"Tập trung tổ chức tiêm phòng đồng loạt, dứt điểm từng thôn, đến xã, đảm bảo đúng tiến độ theo kế hoạch, tránh tình trạng dàn trải, kéo dài.","Pônhoâm pôloêk tieâm phong ñoâng loat, ñiê rim thoân truh xa, tômaên tôl trô troê tôdrong ‘boi glong pônhroh, hli tôdrong pôm dui ñunh"
"Tiền công tiêm phòng vaccine do chủ chăn nuôi chi trả theo quy định tại Thông tư 04/2012/TT-BTC ngày 05/01/2012 của Bộ Tài chính về quy định chế độ thu, nộp, quản lý và sử dụng phí, lệ phí trong công tác thú y.","Jeân koâng tieâm phong vaccine yua chu kiêa rong pôdrieâÊu ‘boi tôdrong lôêm Thoâng tö khoâng puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt ‘baêl/TT-BTC ‘naêr pôñaêm kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt ‘baêl ñôêng ‘Boâ Tai chiênh lôêm kuy ñinh tôdrong thu, noâÊp, ngoê hnhei oeêng chaê yuoâ phiê, leâ phiê lôêm tôdrong thuê y"
"Kinh phí sử dụng mua vaccine tiêm phòng năm 2016 được thực hiện theo Văn bản số 6136/UBND-KTN ngày 24/12/2015 của UBND tỉnh về việc bố trí ngân sách địa phương đối ứng để thực hiện các chương trình, dự án và mua vaccine các loại phòng, chống dịch bệnh động vật năm 2016.","Jeân chaê yuoâ ruoât vaccine tieâm phong sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñei pôm ‘boi Vaên ‘ban ksoâÊ drôêu minh peâng drôêu/UBND-KTN ‘naêr ‘baêl jiêt puoân kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng UBND tinh lôêm tôdrong ‘boâÊ triê ngaân sach cham pôlei ñoâÊi öêng söê pôm rim chöông trinh, yöê an oeêng ruoât vaccine rim loai phong, dôêt jiêt jiê xem rong sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu"
"Phương thức thanh toán kinh phí đối ứng mua vaccine như sau: Thanh toán kinh phí đợt I/2016 là ngân sách huyện, thị xã; đợt II/2016 là ngân sách tỉnh;","Tôdrong thanh toaên jeân ñoÊâi öêng ruoât vaccine in ñôêng roêng ôêu: Thanh toaên jeân maêng maê minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu la ngaân sach hueân, thi xa, maêng maê ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu la ngaân sach tinh"
Riêng huyện Hoài Ân thanh toán 50% trong đợt I/2016 và thành phố Quy Nhơn thanh toán 100% kinh phí mua vaccine tiêm phòng trong 2 đợt/năm.,Kôdih hueân Hoai AÂn thanh toaên pôñaêm jiêt phaân traêm lôêm maêng maê minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu oeêng Thanh phoâÊ Quy Nhôn thanh toaên minh hrieâng phaân traêm jeân ruoât vaccine tieâm phong lôêm ‘baêl maêng minh sônaêm
"Đối với 03 huyện miền núi (Vân Canh, An Lão, Vĩnh Thạnh): Ngân sách tỉnh hỗ trợ tiền công tiêm phòng vaccine cúm gia cầm, LMLM trâu, bò, heo, Tụ huyết trùng trâu, bò, Dịch tả heo;","Adriêng peâng hueân apung koâng (Vaân Canh, An Lao, Vinh Thanh): Ngaân sach tinh tôguêm jeân koâng tieâm phong vaccine kuêm ‘yeêr, ôda, gloh ‘bôêl gloh kônieâÊh kapoâ, lômo, ‘nhuêng, tuê hueâÊt trung kapoâ, lômo, jiêt ta ‘nhuêng"
"Nguồn vaccine cúm gia cầm, LMLM trâu, bò, heo, dịch tả heo do ngân sách tỉnh và Trung ương hỗ trợ.","Nguoân vaccine kuêm ‘yeêr, ôda, gloh ‘bôêl gloh kônieâÊh kapoâ, lômo, ‘nhuêng, jiêt ta ‘nhuêng yua ngaân sach tinh oeêng Trung öông tôguêm"
"Về chế độ hỗ trợ rủi ro trong tiêm phòng cho người chăn nuôi được thực hiện theo văn bản số 1163/UBND-KTN ngày 28/02/2014 của UBND tỉnh về việc cơ chế hỗ trợ cho người chăn nuôi có gia súc, gia cầm xảy ra rủi ro do tiêm phòng và dịch bệnh.",Lôêm tôdrong tôguêm rui ro lôêm tieâm phong aên bôngai kiêa rong ñei pôm ‘boi Vaên ‘ban ksoâÊ minh minh drôu peâng/UBND-KTN ‘naêr ‘baêl jiêt tôhngam kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân ñôêng UBND tinh lôêm tôdrong tôguêm aên bôngai kiêa rong xem rong ôêi leêch rui ro yua tieâm phong oeêng jiêt jiê
"Củng cố và kiện toàn hoạt động Ban Chỉ đạo phòng chống dịch bệnh động vật ở các cấp, phân công trách nhiệm cụ thể cho từng thành viên đứng chân địa bàn để kiểm tra, đôn đốc, chỉ đạo công tác tiêm phòng và giám sát dịch bệnh.","Pôm kôjaêp oeêng kieân toan tôdrong pôm Khul pôgôl phong dôêt jiêt jiê xem rong oei rim kôêp, phaân koâng tôdrong pôm kuê theâ aên rim thanh vieân oei lôêm tôring söê ngoê hnhei, pôtho khan, pôgôl tôdrong tieâm phong oeêng ngoê hnheêi jiêt jiê"
"Tăng cường triển khai các biện pháp giám sát dịch bệnh, quản lý chăn nuôi, ấp nở, xuất nhập, tái đàn gia cầm và quản lý chó, mèo nuôi thuộc địa bàn.","Kjung pônhroh rim tôdrong ngoê hnheêi jiêt jiê, ngoê hnheêi kiêa rong, pôdôên leêch, xuaât nhôêp, taêi tôpul ‘yeêr ôda oeêng ngoê hnheêi koê, meo rong oei lôêm kôbraê tôring"
"Thành lập Tổ kiểm tra, giám sát công tác tiêm phòng, phòng chống dịch bệnh tại các địa phương; kiểm tra hoạt động giết mổ, mua bán động vật, sản phẩm động vật tại các chợ và điểm giết mổ.","Pôjing anao toâ ngoê hnheêi tôdrong tieâm phong, phong dôêt jiêt jiê lôêm rim cham pôlei; ngoê hnheêi tôdrong pôm ‘beêt pah, ruoât teêch xem rong, san phaâm xem rong lôêm rim chô oeêng dônoê ‘beêt pah"
"Ngân sách huyện, thị xã, thành phố hỗ trợ kinh phí cho Tổ tiêm phòng, Tổ kiểm tra, giám sát và các công tác tổ chức khác...để phục vụ tốt cho công tác tiêm phòng và phòng chống dịch bệnh tại địa phương.","Ngaân sach hueân, thi xa, thanh phoâÊ tôguêm jeân aên Toâ tieâm phong, Toâ naêm ngoê hnheêi oeêng rim tôdrong pôm nai… söê tôguêm hôgeêi aên tôdrong tieâm phong oeêng phong dôêt jiêt jiê lôêm cham pôlei"
"Phát động ra quân phun thuốc tiêu độc sát trùng môi trường phòng, chống dịch bệnh động vật theo các đợt cao điểm và vận động người chăn nuôi duy trì thực hiện thường xuyên công tác này.","Phat ñoâng leêch kuaân phun bôgang tieâu ñoâÊk sat trung moâi tröông phong, dôêt jiêt jiê xem rong ‘boi rim maêng cao ñieâm oeêng krao akoêm bôngai kiêa rong pôgeêi pieâu pôm deêch tôdrong anu"
Chủ động sẵn sàng tổ chức chống dịch khi xảy ra dịch tại địa phương theo hướng dẫn của Sở Nông nghiệp và PTNT.,Chu ñoâng goâ ñeêch pôloêk dôêt jiêt jônang ôêi leêch jiêt lôêm cham pôlei ‘boi pôtho khan ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei
"Chỉ đạo UBND các xã, phường, thị trấn: Giao trách nhiệm cho thú y xã, thôn và Trưởng thôn theo dõi, giám sát dịch bệnh thuộc địa bàn. ","Pôgôl UBND rim xa, phöông, thi traân: Pôjao tôdrong pôm aên thuê y xa, thoân oeêng Tröông thoân ngoê hnheêi jiêt jiê lôêm cham pôlei"
Phát hiện và báo cáo nhanh tình hình dịch bệnh cho Trạm Thú y để có biện pháp xử lý kịp thời.,‘Boh oeêng pôtho khan ranh tôdrong jiêt jiê aên Tram thuê y söê ôêi tôdrong xö lyê tôtam
"Tổ chức quản lý và tiêm phòng cho đàn chó, mèo nuôi thuộc địa bàn theo quy định tại Thông tư 48/2009/TT-BNNPTNT ngày 04/8/2009 của Bộ Nông nghiệp và PTNT.","Pôloêk ngoê hnheêi oeêng tieâm phong aên tôpul koê, meo rong oei lôêm kôbraê tôring ‘boi tôdrong lôêm Thoâng tö ksoâÊ puoân jiêt tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng le tôxiênh/TT-BNNPTNT ‘naêr puoân kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng le tôxiênh ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
"Cụ thể hóa kế hoạch tiêm phòng và thông báo thường xuyên trên đài truyền thanh cho người chăn nuôi chủ động giữ gia súc, gia cầm, chó mèo nuôi tại nhà, thuận lợi cho công tác tiêm phòng.","Kuê theâ hoêa glong pônhroh tieâm phong oeêng pôtho khan deâh lôêm ñai trueân thanh aên bôngai kiêa rong chu ñoâng jö xem rong, koê, meo rong lôêm hnam, alöng aên tôdrong tieâm phong"
"Công an tỉnh: Chỉ đạo lực lượng Cảnh sát giao thông và công an các địa phương phối hợp lực lượng Thú y trong công tác kiểm dịch động vật tại các trạm kiểm dịch đầu mối giao thông và kiểm tra hoạt động vận chuyển, mua bán, giết mổ động vật, sản phẩm động vật và sử dụng chất cấm trong chăn nuôi tại các địa phương khi được đề nghị.","Koâng an tinh: Pôgôl löêk löông canh sat trong naêm oeêng koâng an rim cham pôlei adriêng löêk löông thuê y lôêm tôdrong kieâm jiêt xem rong lôêm rim tram kieâm jiêt ñôêu moâÊi giao thoâng oeêng ngoê hnheêi tôdrong cheêp chô, teêch bôdro, ‘beêt pah xem rong, san phaâm xem rong oeêng chaê yuoâ ñoâ kôêm lôêm kiêa rong lôêm rim cham pôlei jônang ñei pôtho khan"
"Sở Y tế: Chỉ đạo Trung tâm y tế dự phòng tỉnh, Trung tâm Truyền thông GDSK và Trung tâm Y tế các huyện, thị xã, thành phố phối hợp với cơ quan thú y","Sô y teâ: Pôgôl Trung taâm y teâ yöê phong tinh, Trung taâm Trueân thoâng giaêo ‘yuêk jaêng pran oeêng Trung taâm y teâÊ rim hueân, thi xa, thanh phoâÊ adriêng kô kuan thuê y"
"Trong công tác tuyên truyền, giám sát dịch tể, phát hiện và xử lý ổ dịch, phát huy hiệu quả quy chế phối hợp theo Thông tư liên tịch số 16/2013/TTLT-BYT-BNN&PTNT ngày 27/5/2013 giữa Bộ Nông nghiệp và PTNT và Bộ Y tế.","Lôêm tôdrong pôtho khan, ngoê hnheêi jiêt teâ, ‘boh oeêng xö lyê tôpu jiêt, phat huy thu ‘yoêk tôdrong adriêng pôm ‘boi Thoâng tö lieân tich ksoâÊ minh jiêt drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt peâng/TTLT-BYT-BNNPTNT ‘naêr ‘baêl jiêt tôpôêh kheêi pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt peâng tôêk pôêk ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei oeêng ‘Boâ y teâÊ"
"Sở Tài chính phối hợp với Sở Nông nghiệp và PTNT xây dựng kinh phí, phân bổ kịp thời cho ngành nông nghiệp và các huyện miền núi, phục vụ cho công tác tiêm phòng và phòng chống dịch bệnh trên địa bàn tỉnh theo kế hoạch đề ra.","Sô Tai chiênh adriêng Sô Noâng nghieâp oeêng pôjing cham pôlei tôjung pôm kinh phiê, phaân ‘boâ tôtam aên nganh noâng nghieâp oeêng rim hueân apung koâng, tôguêm aên tôdrong tieâm phong oeêng phong dôêt jiêt jiê lôêm tôring tinh ‘boi glong pônhroh aên leêch"
